"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Aruba","ABW","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","12.7706469596785","13.0427622550365","13.4102522434682","13.6259031308536","13.6317916321093","13.5473274039386","13.4393789745456","13.3142522155936","13.2937327823691","13.4705477092663","13.8131557150745","14.1996572556215","14.268429694927","13.953448512272","13.4652558754705","12.8679985909114","12.187317723523","11.4584891548242","10.7517786954575","10.101160615242","9.56971821669533","9.29032045255884","9.13129723438089","8.96032275381888","8.79710425958244","8.5142333006131","8.0686916113264","7.50547609844092","6.97363115877752","6.77418836645194","7.21898918337656","8.36710259716338","9.21091752393411","9.44095794561062","9.6161373294565","9.48114614112608","9.0655765717215","8.65901848311026","8.30221342896006","8.02986292819934","7.96412514050206","8.04377880184332","8.10302581343666","8.14395863672797","8.17792296418942","8.18361062495846","8.1932197820253","8.20735510699125","8.16678263662153","8.07467219794059","7.92891605354321","7.68065255969863","7.41611742014007","7.24814465537742","7.16358933099775","7.13989417132913","7.13352232744235","7.10852643464532","7.06427215535833","7.01270180436847","6.95520826134602","6.91259227137887","6.90041469310745","6.89289917614751","6.87476738036005",
"Africa Eastern and Southern","AFE","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","12.0329505115437","11.9858307127433","11.9495108957607","11.9398261478046","11.9427990840528","11.9705572273022","12.0216022676154","12.0612795202497","12.0966335793579","12.1375640381554","12.1860454487193","12.23859726585","12.2942974815","12.3475343450202","12.3883927802811","12.420453997693","12.4583402517147","12.4957531333655","12.518549572534","12.5497358180301","12.6174797812424","12.6753602956892","12.68506198595","12.6701964660383","12.6316044658508","12.5937646129009","12.5678954252353","12.5326042795918","12.5038965114503","12.4904753399902","12.4867167312099","12.5164732577336","12.5957589399565","12.6458980472195","12.7054753881435","12.8175142263144","12.9521316329261","13.0589491967516","13.0877388522886","13.0789536389266","13.0407013043817","12.982331978051","12.9247575815017","12.8813910060246","12.8426641145616","12.8241350741072","12.8245712715981","12.8083972965189","12.7736256783661","12.7461072968041","12.7137341925028","12.6706947322001","12.6442113726556","12.631221334412","12.6235800364249","12.6179726987795","12.6290806984826","12.638967096664","12.6276802011518","12.5999539675966","12.5491716376004","12.4794866008975","12.3987122200549","12.3084402544257","12.2114277976481",
"Afghanistan","AFG","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","11.3284274062442","11.2131790964394","11.1301755805446","11.1160167234035","11.1504804937958","11.212468274541","11.2977524555838","11.3786351808686","11.4545409797677","11.5279695741743","11.5987889170693","11.6642458846283","11.7277563366372","11.7913376551301","11.852663331817","11.911283296333","11.9696261734814","12.0282620898111","12.0946351274842","12.1794537656559","12.2729868646488","12.3695839966403","12.4899213517627","12.6176276327522","12.7763838051888","12.9593567336585","13.0831758753186","13.1469020963675","13.164505478939","13.129118277712","13.0827685441752","13.0168343827529","12.9224626727159","12.8079720810335","12.6900495316404","12.5992803728929","12.5690151169871","12.6035818170435","12.69007638967","12.8104570637675","12.9375816119546","13.0706151426957","13.2174526919152","13.3835753764106","13.5671008312975","13.7529149673078","13.920271939847","14.0603786085137","14.1583236201845","14.2130346173078","14.2402040818972","14.2361082635223","14.2016104958197","14.1326121042492","14.0229032839056","13.8815095394491","13.7158213704098","13.5346177893412","13.3710347932491","13.2383981775396","13.1326658420298","13.0660726181951","13.0146136818444","12.9524201735436","12.8913542015944",
"Africa Western and Central","AFW","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","11.1670542357176","11.097896979954","11.0526445986276","11.0732857229957","11.1493874677262","11.2178849118247","11.2720888162238","11.3310916570258","11.3906968424836","11.4451670327248","11.4936792729367","11.5537818115693","11.623927427485","11.6845679331904","11.7364533133442","11.7819202799138","11.8170782606801","11.8402756616018","11.8639869860341","11.8938941718181","11.932568008282","11.9764976320023","12.0211927220261","12.076846789944","12.1551000476903","12.2569131065716","12.3721608547027","12.4926302807041","12.6119008606008","12.7167412103684","12.7912119325883","12.8357717518176","12.8581030845448","12.8656108979565","12.8568425674993","12.8303325840865","12.7957368600425","12.7525558336289","12.6910935030413","12.6284619687303","12.5786092886495","12.5363937121277","12.4984546905188","12.4607029143798","12.4208134717475","12.3833235572533","12.3537193148324","12.3272542394677","12.2896205040648","12.2590691729742","12.2567710826174","12.2697820003764","12.2983163526844","12.3424785409852","12.3937729055852","12.4468530205418","12.5015457734618","12.5598339428409","12.6226002630402","12.6901250433241","12.7529766566725","12.7999220824744","12.8250833665862","12.8134446756371","12.7758283255641",
"Angola","AGO","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","10.906368542663","10.7887971203957","10.7201194454152","10.7491778574449","10.9064643886874","11.1262270863017","11.3576166253967","11.5907669266892","11.8131340306191","12.0215069502416","12.2746320185386","12.5366235397088","12.6940017835741","12.7534439703289","12.749940184491","12.7031129846827","12.6228105882944","12.5124097555526","12.3943039830178","12.2862369359875","12.1710997746227","12.0358737634707","11.8881752533655","11.745421574633","11.6222009943021","11.5322141956594","11.4922557422632","11.5043594643001","11.5426915798332","11.5900904185832","11.6512037738335","11.727407990654","11.8246982323817","11.9486678799953","12.0847921833694","12.2081894248568","12.3155903604092","12.4099561082439","12.4948541919259","12.5688742721548","12.6171149316985","12.6395292225901","12.633918278739","12.5947681084087","12.5301420824299","12.4516959616071","12.3633166297601","12.2718233794269","12.1857110866055","12.1107514390266","12.0524309104227","12.018769261358","12.0170884379107","12.0487195548758","12.1155602186652","12.2112454855518","12.3170917188317","12.4247097106061","12.5336768342139","12.6379652398325","12.7378267668909","12.8252904728342","12.8957947861949","12.9527810671065","12.9899845400444",
"Albania","ALB","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","10.4420472067513","10.6956728977531","11.0135322645218","11.2477449243163","11.4525515253216","11.6614766695739","11.8501600433548","11.9836678807401","12.0483655955521","12.1175763173204","12.246773908432","12.3970055337143","12.5356103230783","12.6360239008688","12.6722878076851","12.6205791981415","12.465291897743","12.2288267053893","11.9564739561005","11.7508032067944","11.6408334586847","11.5627357984966","11.4770186955961","11.3281151670392","11.1193236814878","10.9288396838162","10.7572594505439","10.5408007637116","10.3500584295424","10.1894158345336","9.97583000844128","9.77588528866232","9.69221992671221","9.71426527102694","9.80083994377424","9.95924116002646","10.1479370283542","10.3214342336799","10.4953271146502","10.6498375214141","10.7327611721358","10.6947693805351","10.5390264171735","10.3272833368574","10.1096267028851","9.9272486246964","9.77412084971141","9.61604145711133","9.42858691270962","9.19359414790887","8.90774106830346","8.57631046291763","8.21201876219381","7.85913764151153","7.54154436647777","7.23145818162932","6.93066096659693","6.68235453228503","6.48372750809559","6.31318842517937","6.18243268199491","6.14356212816687","6.19681362715419","6.29621729877143","6.42522598379808",
"Andorra","AND","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","8.12577833125778","8.08879573170732","8.14372309584468","8.26150593592454","8.36921217614623","8.51228613673168","8.91153795897034","9.57038281531261","10.1909426071645","10.6608510422478","10.9728613015307","11.0398673994591","10.823548531264","10.3699487763233","9.72316002700878","8.96374440809241","8.23788546255506","7.64719890456629","7.25530652044883","7.06738544474394","7.0495274492589","7.16414944356121","7.33955910100552","7.47607792744212","7.61554970462641","7.69230769230769","7.67436098608415","7.56492732904456","7.36380689866391","7.21856416605699","6.81044880911661","6.19361899708145","5.83148627977398","5.6579415954416","5.42208122935433","5.18670970416654","5.05951054250435","4.96370356191009","4.83889796871352","4.80218996170479","4.86311975925439","4.89390928220715","4.93728702965272","4.93253643587148","4.87741835429133","4.88556992123644","4.92016160061562","4.91931437639289","4.90566469753171","4.94567638893649","5.27669290392357","5.58439594778489","5.58052243188724","5.562165766661","5.51195839627813","5.49932200139709","5.50921169782892","5.45476422851184","5.44721618721043","5.45811972401033","5.41436043264104","5.33110058609615","5.22148407815066","5.01765246409053","4.77276254372247",
"Arab World","ARB","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","11.542186341322","11.6951378687731","11.8182221375926","11.9388763055164","12.0577186689788","12.1657658987753","12.2562941191277","12.3029116303902","12.3005921468092","12.2937155415743","12.3046279420348","12.3364683460078","12.4169721991549","12.5436020160227","12.6463435657109","12.674416439175","12.6627904890697","12.6490878098732","12.6236528615574","12.5901368528181","12.5560853727811","12.5310952945388","12.5124526090198","12.4865429234196","12.4516421643536","12.4177189008901","12.3899863017549","12.3615015876028","12.3453315295184","12.3562212616234","12.3791317651137","12.4001629063654","12.4481814631279","12.5002469424668","12.5315007656769","12.5415619404209","12.5342720990714","12.505076051002","12.4451418321251","12.3551240909437","12.2604648803605","12.1616324846072","12.0397722708958","11.8970204971475","11.7285090938214","11.5315517065183","11.2918398013922","11.0194911376676","10.7655662485263","10.5452613050065","10.3738167898007","10.2172383403957","10.0784700325369","9.97781871614878","9.91890232187084","9.86424503730425","9.83751213980963","9.86871577355162","9.95245004959422","10.0397111832897","10.1253275229041","10.2245124639266","10.2528129128948","10.2677434858265","10.2629501750693",
"United Arab Emirates","ARE","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","12.6318616917367","11.8238146241463","10.9808572096894","10.1527884273959","9.37749946352978","8.67876068039259","8.09545740374992","7.67835009391891","7.92578768746849","8.20057774581622","7.77903579346215","7.0399885192345","6.31285913000415","5.7325298434536","5.33702365989224","5.12897592440919","4.98957562714372","4.75767695057462","4.50154011302139","4.36745717899919","4.38831286597462","4.5793609332815","4.78950071062827","4.9141848608878","5.05675500912064","5.2963294996748","5.88989826219887","6.50209526444069","6.72126342769759","6.68766429159044","6.52672212464535","6.34773008524695","6.22464770791947","6.18391166394343","6.2139475100175","6.29288181338553","6.62495640407974","6.91451193863665","6.78663478335577","6.38044640164779","5.82657583953089","5.20095855743763","4.57308238311123","4.09199241695345","3.83441183224354","3.71095938242048","3.68554062356748","3.73256757195237","3.79422965695103","3.85293892763607","3.89912466976187","3.95351745304098","4.00323585971261","4.03538640491462","4.05998891608071","4.06247813090687","4.054212355633","4.03915907581958","4.00868958450079","3.97918225099968","3.96846695160669","3.98702763955499","4.01617607435474","4.10543194069853","4.1506113964225",
"Argentina","ARG","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","9.76546487482148","9.8079874578861","9.83330645720598","9.83879496577555","9.83922361573488","9.83445871568621","9.81724555789219","9.78725110414765","9.73519670521826","9.68320090869551","9.63865737544185","9.58145163361583","9.52397996042193","9.48113553078092","9.42598416502563","9.3314013198615","9.21568322192714","9.10345939965976","9.01375953012072","8.96504905078524","8.97122884228703","9.0364287789953","9.14010734124846","9.26282395055728","9.406693642999","9.57011112139532","9.74082854767243","9.91330644166578","10.0700309642506","10.1807559450396","10.2332387117868","10.2260520486715","10.1580114214361","10.0423552636371","9.90816184374345","9.77434774475084","9.65661500486142","9.56552125636421","9.507343473497","9.46971397212389","9.45272100828632","9.45527590019965","9.45745261112592","9.45410317961445","9.44356618792362","9.40604700337636","9.32500169648078","9.21447422883985","9.08203942563028","8.94297437643147","8.81196511978511","8.68937288098625","8.5822212220604","8.48189270283539","8.37278247732849","8.27655847406562","8.21425249212122","8.17127270966499","8.16929514130008","8.20527841188206","8.25758950880427","8.33132137636986","8.38338520634387","8.39045360233796","8.40562658690727",
