"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Armenia","ARM","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.0087","0.0085","0.0095","0.0104","0.0109","0.0125","0.0134","0.0133","0.0135","0.014","0.0151","0.0148","0.0146","0.0142","0.0142","0.0142","0.015","0.0154","0.0156","0.016","0.0226","0.0186","0.0117","0.0076","0.001","0.0007","0.0004","0.0004","0.0004","0.0007","0.0045","0.0049","0.0052","0.0062","0.0082","0.0123","0.014","0.0479","0.0482","0.0393","0.0419","0.048","0.0571","0.062","0.0642","0.0519","0.0308","0.0285","0.0404","0.0442","0.0428","0.0451","0.0443","0.0469","",
"American Samoa","ASM","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0002","0.0001","0.0001","0.0001","0.0001","0.0002","0.0002","0.0002","0.0005","0.0005","0.0005","0.0005","0.0006","0.0007","0.0008","0.001","0.0012","0.0015","0.0006","0.0005","0.0006","0.0006","0.0007","0.0007","0.0008","0.0009","0.001","0.001","0.0011","0.0007","0.0008","0.0009","0.001","0.001","0.0012","0.0011","0.001","0.0012","0.0009","0.001","0.001","0.0011","",
"Australia","AUS","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.4059","0.4037","0.4205","0.4881","0.5351","0.564","0.5922","0.629","0.6623","0.687","0.7002","0.7159","0.7388","0.7386","0.7738","0.8115","0.8484","0.8811","0.911","0.9149","0.9483","0.9192","1.1766","1.2656","1.4544","1.7209","2.0349","2.444","2.9662","3.5084","1.6821","1.6554","1.743","1.7768","1.8953","1.8045","1.7931","1.8098","1.8118","1.254","1.2829","1.2768","1.3155","1.3422","1.3365","1.3287","1.4441","1.5143","1.5233","1.5331","1.4858","1.472","1.5252","1.6229","",
"Austria","AUT","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.105","0.1151","0.1275","0.1326","0.1205","0.1243","0.1267","0.1333","0.1384","0.1442","0.1323","0.1309","0.1328","0.1399","0.1415","0.1468","0.1541","0.1595","0.1659","0.1725","0.1804","0.2075","0.21","0.2154","0.2212","0.2259","0.2209","0.2065","0.2185","0.2051","0.203","0.2099","0.2273","0.2377","0.237","0.2404","0.2281","0.2266","0.2151","0.2072","0.2108","0.2053","0.2075","0.216","0.2211","0.2282","0.2357","0.2408","0.2431","0.2439","0.2138","0.2209","0.209","0.209","",
"Azerbaijan","AZE","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.041","0.04","0.0429","0.0454","0.0475","0.0527","0.0547","0.0547","0.0558","0.0569","0.0596","0.0602","0.0602","0.0597","0.062","0.0631","0.0659","0.0687","0.0711","0.0733","0.0714","0.0556","0.0571","0.0544","0.0435","0.0366","0.031","0.0401","0.0368","0.0207","0.0336","0.0355","0.0405","0.0476","0.0602","0.0637","0.0805","0.0627","0.078","0.0517","0.061","0.0702","0.0754","0.0857","0.0884","0.0777","0.0686","0.0837","0.092","0.092","0.0747","0.0825","0.0868","0.0896","",
"Burundi","BDI","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0003","0.0005","0.0006","0.0008","0.0012","0.001","0.0011","0.0011","0.0012","0.0012","0.0011","0.0011","0.0011","0.0011","0.0009","0.0008","0.0007","0.0008","0.0007","0.0009","0.0016","0.0011","0.0011","0.0017","0.0022","0.0021","0.0023","0.0021","0.0022","0.0032","0.0038","0.0049","0.0059","0.0065","0.0066","0.0061","0.0061","",
"Belgium","BEL","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.1524","0.1561","0.1656","0.1703","0.1686","0.1739","0.1806","0.1856","0.1926","0.2002","0.1929","0.1832","0.1803","0.1781","0.1776","0.1764","0.1835","0.1857","0.1941","0.1944","0.1909","0.201","0.2157","0.2229","0.2338","0.2414","0.2408","0.236","0.2411","0.2386","0.2362","0.2372","0.2324","0.2365","0.2368","0.2279","0.2363","0.2473","0.2498","0.2441","0.2397","0.2415","0.241","0.2355","0.2385","0.2545","0.2521","0.2471","0.2468","0.2423","0.2034","0.2233","0.2231","0.2116","",
"Benin","BEN","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.0019","0.0024","0.0033","0.0039","0.0044","0.0049","0.0019","0.0023","0.0029","0.0029","0.0028","0.002","0.0027","0.0024","0.003","0.0033","0.003","0.003","0.0028","0.0022","0.0019","0.0016","0.0013","0.0013","0.0014","0.0015","0.0053","0.006","0.0059","0.0066","0.0072","0.0081","0.0095","0.0106","0.0109","0.0121","0.0157","0.0196","0.0212","0.0264","0.0298","0.0326","0.0338","0.0364","0.0384","0.0438","0.0634","0.0661","0.0727","0.0637","0.0666","0.0433","0.0451","0.0437","",
"Burkina Faso","BFA","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.0002","0.0002","0.0002","0.0003","0.0003","0.0003","0.0004","0.0005","0.0006","0.0006","0.0007","0.0007","0.0006","0.0007","0.0007","0.0006","0.0008","0.0009","0.0012","0.001","0.0013","0.002","0.0017","0.0018","0.002","0.0022","0.0022","0.0032","0.003","0.0031","0.0033","0.0038","0.0041","0.0046","0.0041","0.0047","0.0049","0.0071","0.009","0.009","0.0096","0.0116","0.0141","0.0171","0.0158","0.0209","0.0254","0.0297","0.0318","0.0367","0.0399","0.0405","0.0423","0.041","",
